date,pred,lower,upper,adm_1
2024-10-06,222.93770485710675,0.0,1244.8436644059136,RJ
2024-10-13,230.39567989498616,0.0,1252.301639443793,RJ
2024-10-20,252.0575677047199,0.0,1273.9635272535268,RJ
2024-10-27,250.46681104626742,0.0,1272.3727705950744,RJ
2024-11-03,276.5247441456969,0.0,1298.4307036945038,RJ
2024-11-10,311.01596718967977,0.0,1332.9219267384867,RJ
2024-11-17,319.32142087129415,0.0,1341.227380420101,RJ
2024-11-24,424.82660037311393,0.0,1446.7325599219207,RJ
2024-12-01,482.3810461520535,0.0,1504.2870057008604,RJ
2024-12-08,659.3376304029019,0.0,1681.2435899517088,RJ
2024-12-15,654.3405677672695,0.0,1676.2465273160765,RJ
2024-12-22,547.7593360507784,0.0,1569.6652955995853,RJ
2024-12-29,770.7775905822505,0.0,1792.6835501310575,RJ
2025-01-05,1338.3019779249587,316.3960183761518,2360.2079374737655,RJ
2025-01-12,1282.751660618495,260.84570106968806,2304.657620167302,RJ
2025-01-19,1506.6044975459226,484.69853799711575,2528.5104570947296,RJ
2025-01-26,1653.4123243538236,631.5063648050167,2675.3182839026304,RJ
2025-02-02,1710.5592781524501,688.6533186036432,2732.465237701257,RJ
2025-02-09,2026.2899698016424,1004.3840102528355,3048.195929350449,RJ
2025-02-16,2370.6763018517927,1348.7703423029857,3392.5822614005997,RJ
2025-02-23,2862.297118495491,1840.3911589466838,3884.203078044298,RJ
2025-03-02,3214.5997464814122,2192.6937869326052,4236.505706030219,RJ
2025-03-09,3694.150647515311,2672.244687966504,4716.056607064118,RJ
2025-03-16,4379.810587401404,3357.9046278525966,5401.716546950211,RJ
2025-03-23,4585.445103963764,3563.5391444149573,5607.351063512571,RJ
2025-03-30,4428.4720387887855,3406.5660792399785,5450.3779983375925,RJ
2025-04-06,5243.375451064346,4221.469491515539,6265.281410613153,RJ
2025-04-13,5299.548947660832,4277.642988112025,6321.454907209639,RJ
2025-04-20,4554.933714538136,3533.027754989329,5576.839674086943,RJ
2025-04-27,4193.34833101187,3171.442371463063,5215.254290560677,RJ
2025-05-04,3865.993558440654,2844.087598891847,4887.899517989461,RJ
2025-05-11,3737.3067171877583,2715.4007576389513,4759.212676736565,RJ
2025-05-18,3007.993352352886,1986.0873928040792,4029.899311901693,RJ
2025-05-25,2334.0684640034883,1312.1625044546813,3355.9744235522953,RJ
2025-06-01,1731.1702834443,709.264323895493,2753.076242993107,RJ
2025-06-08,1341.5979538287231,319.69199427991623,2363.50391337753,RJ
2025-06-15,1271.3711810553716,249.46522150656472,2293.2771406041784,RJ
2025-06-22,952.3275465310805,0.0,1974.2335060798873,RJ
2025-06-29,799.7926225554405,0.0,1821.6985821042474,RJ
2025-07-06,649.0788603924193,0.0,1670.9848199412263,RJ
2025-07-13,460.5154082369378,0.0,1482.4213677857447,RJ
2025-07-20,440.54002625172296,0.0,1462.4459858005298,RJ
2025-07-27,335.39114695712794,0.0,1357.2971065059348,RJ
2025-08-03,385.12751741397847,0.0,1407.0334769627852,RJ
2025-08-10,327.5535904190282,0.0,1349.459549967835,RJ
2025-08-17,373.65901574713916,0.0,1395.5649752959462,RJ
2025-08-24,262.19386094609945,0.0,1284.0998204949065,RJ
2025-08-31,248.19309451121896,0.0,1270.0990540600258,RJ
2025-09-07,236.77358785364302,0.0,1258.67954740245,RJ
2025-09-14,250.08352949856382,0.0,1271.9894890473706,RJ
2025-09-21,233.22483812141488,0.0,1255.1307976702217,RJ
2025-09-28,228.02006446454558,0.0,1249.9260240133524,RJ
