date,pred,lower,upper,adm_1
2024-10-06,120.60187200921268,0.0,346.22641174625085,MT
2024-10-13,133.86652610271543,0.0,359.4910658397536,MT
2024-10-20,155.63612165268455,0.0,381.2606613897227,MT
2024-10-27,153.4445172006428,0.0,379.069056937681,MT
2024-11-03,192.14685646674405,0.0,417.7713962037823,MT
2024-11-10,228.698693583663,3.074153846624796,454.3232333207012,MT
2024-11-17,266.5723546341852,40.947814897147026,492.1968943712234,MT
2024-11-24,351.98188895309085,126.35734921605265,577.6064286901291,MT
2024-12-01,434.69901422754776,209.07447449050957,660.3235539645859,MT
2024-12-08,462.68822119998003,237.06368146294184,688.3127609370182,MT
2024-12-15,410.23292049916216,184.60838076212397,635.8574602362004,MT
2024-12-22,330.72175481838235,105.09721508134416,556.3462945554205,MT
2024-12-29,494.38444978212254,268.7599100450843,720.0089895191608,MT
2025-01-05,718.6632047440414,493.03866500700326,944.2877444810796,MT
2025-01-12,810.1678557373775,584.5433160003394,1035.7923954744158,MT
2025-01-19,789.9499180099355,564.3253782728973,1015.5744577469736,MT
2025-01-26,905.6927432156218,680.0682034785837,1131.31728295266,MT
2025-02-02,932.4010624522795,706.7765227152413,1158.0256021893176,MT
2025-02-09,944.3430296832552,718.718489946217,1169.9675694202933,MT
2025-02-16,923.8181625115346,698.1936227744965,1149.442702248573,MT
2025-02-23,886.28970922908,660.6651694920419,1111.9142489661183,MT
2025-03-02,944.8587050068454,719.2341652698072,1170.4832447438837,MT
2025-03-09,874.6980963964875,649.0735566594493,1100.3226361335257,MT
2025-03-16,919.6234913978135,693.9989516607753,1145.2480311348518,MT
2025-03-23,887.032186560315,661.4076468232769,1112.6567262973533,MT
2025-03-30,802.6674306724872,577.042890935449,1028.2919704095254,MT
2025-04-06,836.1447614224918,610.5202216854536,1061.76930115953,MT
2025-04-13,871.526627095343,645.9020873583048,1097.1511668323813,MT
2025-04-20,862.3582980627813,636.7337583257431,1087.9828377998194,MT
2025-04-27,769.2766825594473,543.6521428224091,994.9012222964855,MT
2025-05-04,741.9503116838243,516.3257719467862,967.5748514208625,MT
2025-05-11,712.2786932425302,486.654153505492,937.9032329795683,MT
2025-05-18,671.7128236659968,446.0882839289586,897.3373634030349,MT
2025-05-25,588.5343853580644,362.9098456210262,814.1589250951025,MT
2025-06-01,513.586026269167,287.9614865321288,739.2105660062051,MT
2025-06-08,411.4961629424276,185.8716232053894,637.1207026794658,MT
2025-06-15,373.75448519638894,148.12994545935075,599.3790249334271,MT
2025-06-22,361.36506156392556,135.74052182688737,586.9896013009637,MT
2025-06-29,301.18561509079274,75.56107535375455,526.810154827831,MT
2025-07-06,268.02101934898144,42.39647961194325,493.6455590860196,MT
2025-07-13,228.38381943822344,2.7592797011852497,454.0083591752616,MT
2025-07-20,190.61748883028326,0.0,416.2420285673214,MT
2025-07-27,177.52190801365967,0.0,403.14644775069786,MT
2025-08-03,171.9830871297857,0.0,397.6076268668239,MT
2025-08-10,149.84685201803916,0.0,375.4713917550773,MT
2025-08-17,154.90113642724407,0.0,380.52567616428223,MT
2025-08-24,136.64869252323396,0.0,362.27323226027215,MT
2025-08-31,112.99946906802501,0.0,338.6240088050632,MT
2025-09-07,108.8172424538188,0.0,334.441782190857,MT
2025-09-14,119.73603541447875,0.0,345.36057515151697,MT
2025-09-21,116.70121236467054,0.0,342.32575210170876,MT
2025-09-28,110.9589569991834,0.0,336.5834967362216,MT
