date,pred,lower,upper,adm_1
2024-10-06,414.9832113033388,0.0,950.9561787661623,PE
2024-10-13,378.3555606762167,0.0,914.3285281390404,PE
2024-10-20,433.0842549224699,0.0,969.0572223852935,PE
2024-10-27,492.4438737597058,0.0,1028.4168412225295,PE
2024-11-03,630.5340556504193,94.56108818759571,1166.507023113243,PE
2024-11-10,715.8690282192922,179.89606075646861,1251.8419956821158,PE
2024-11-17,749.3510526039439,213.37808514112032,1285.3240200667674,PE
2024-11-24,627.3477744206962,91.37480695787258,1163.3207418835198,PE
2024-12-01,877.5361029720514,341.5631355092278,1413.509070434875,PE
2024-12-08,764.4816362641163,228.50866880129274,1300.45460372694,PE
2024-12-15,720.2057162043589,184.23274874153526,1256.1786836671824,PE
2024-12-22,496.8128675945539,0.0,1032.7858350573774,PE
2024-12-29,458.57040615246797,0.0,994.5433736152916,PE
2025-01-05,992.3660771299953,456.39310966717176,1528.339044592819,PE
2025-01-12,941.6859730318981,405.71300556907454,1477.6589404947217,PE
2025-01-19,997.7179898813207,461.7450224184971,1533.6909573441444,PE
2025-01-26,1070.5544443258404,534.5814768630169,1606.527411788664,PE
2025-02-02,1181.2450161745348,645.2720487117112,1717.2179836373584,PE
2025-02-09,1363.2685972661,827.2956298032764,1899.2415647289235,PE
2025-02-16,1260.1179244276534,724.1449569648298,1796.090891890477,PE
2025-02-23,1347.9426725422666,811.969705079443,1883.9156400050902,PE
2025-03-02,1252.4360758276573,716.4631083648337,1788.409043290481,PE
2025-03-09,1377.696846142126,841.7238786793025,1913.6698136049497,PE
2025-03-16,1516.7304778646467,980.7575104018231,2052.70344532747,PE
2025-03-23,1534.512235710398,998.5392682475745,2070.4852031732216,PE
2025-03-30,1316.2145180302332,780.2415505674096,1852.1874854930568,PE
2025-04-06,1520.9193760135906,984.946408550767,2056.892343476414,PE
2025-04-13,1520.1564213159365,984.183453853113,2056.12938877876,PE
2025-04-20,1530.5581340883796,994.585166625556,2066.5311015512034,PE
2025-04-27,1597.5742166336106,1061.601249170787,2133.547184096434,PE
2025-05-04,1635.5481715559363,1099.5752040931127,2171.5211390187596,PE
2025-05-11,1665.546308382258,1129.5733409194345,2201.5192758450817,PE
2025-05-18,1494.5978121152448,958.6248446524212,2030.5707795780684,PE
2025-05-25,1346.7086722459615,810.7357047831379,1882.681639708785,PE
2025-06-01,1108.2642881831962,572.2913207203726,1644.2372556460198,PE
2025-06-08,1131.719869865912,595.7469024030884,1667.6928373287355,PE
2025-06-15,967.8402027697899,431.86723530696634,1503.8131702326136,PE
2025-06-22,790.3504473947721,254.37747993194853,1326.3234148575957,PE
2025-06-29,735.226316158886,199.2533486960624,1271.1992836217096,PE
2025-07-06,766.3326216973578,230.35965423453422,1302.3055891601814,PE
2025-07-13,690.2259290455244,154.25296158270078,1226.1988965083478,PE
2025-07-20,581.4399956874838,45.467028224660226,1117.4129631503074,PE
2025-07-27,523.4290513872834,0.0,1059.402018850107,PE
2025-08-03,499.1150516420846,0.0,1035.0880191049082,PE
2025-08-10,539.3292307235882,3.356263260764649,1075.3021981864117,PE
2025-08-17,455.3328093155045,0.0,991.3057767783281,PE
2025-08-24,471.14985435360165,0.0,1007.1228218164252,PE
2025-08-31,425.42869686063295,0.0,961.4016643234565,PE
2025-09-07,459.4253529228309,0.0,995.3983203856544,PE
2025-09-14,430.90695622408094,0.0,966.8799236869045,PE
2025-09-21,381.69922953098086,0.0,917.6721969938044,PE
2025-09-28,353.78125359766364,0.0,889.7542210604872,PE
