date,pred,lower,upper,adm_1
2024-10-06,1160.352822802573,0.0,4558.222156622875,SP
2024-10-13,1267.2481543192541,0.0,4665.117488139556,SP
2024-10-20,1442.7232563888836,0.0,4840.592590209186,SP
2024-10-27,1219.1270289690544,0.0,4616.996362789357,SP
2024-11-03,1434.130543662895,0.0,4831.999877483197,SP
2024-11-10,1514.334858263916,0.0,4912.204192084218,SP
2024-11-17,1478.4605702719969,0.0,4876.329904092299,SP
2024-11-24,1874.4480980581059,0.0,5272.317431878409,SP
2024-12-01,1974.418327150999,0.0,5372.287660971301,SP
2024-12-08,2210.7259492868147,0.0,5608.595283107117,SP
2024-12-15,2194.557000033635,0.0,5592.426333853938,SP
2024-12-22,1941.7223446716437,0.0,5339.591678491946,SP
2024-12-29,2313.114503884499,0.0,5710.983837704802,SP
2025-01-05,3879.237135918124,481.36780209782137,7277.106469738426,SP
2025-01-12,4976.134255191675,1578.2649213713726,8374.003589011978,SP
2025-01-19,5810.942644538874,2413.073310718572,9208.811978359177,SP
2025-01-26,7699.354582637257,4301.4852488169545,11097.22391645756,SP
2025-02-02,8978.263045547093,5580.393711726791,12376.132379367396,SP
2025-02-09,11053.544692266772,7655.6753584464695,14451.414026087075,SP
2025-02-16,11401.1643343758,8003.295000555498,14799.033668196103,SP
2025-02-23,12618.985319648846,9221.115985828543,16016.854653469149,SP
2025-03-02,15092.82097642447,11694.951642604166,18490.690310244772,SP
2025-03-09,17400.516309432987,14002.646975612684,20798.38564325329,SP
2025-03-16,19190.686940947562,15792.81760712726,22588.556274767863,SP
2025-03-23,19018.995278360144,15621.125944539841,22416.864612180445,SP
2025-03-30,18514.690357268002,15116.8210234477,21912.559691088303,SP
2025-04-06,19542.530631088604,16144.661297268301,22940.399964908906,SP
2025-04-13,21947.777741803104,18549.908407982803,25345.647075623405,SP
2025-04-20,19292.624286075174,15894.75495225487,22690.493619895475,SP
2025-04-27,18107.193480908332,14709.32414708803,21505.062814728633,SP
2025-05-04,16152.580490196082,12754.711156375779,19550.449824016385,SP
2025-05-11,13858.927024312203,10461.0576904919,17256.796358132506,SP
2025-05-18,11049.609874106587,7651.740540286284,14447.47920792689,SP
2025-05-25,7129.131749124471,3731.2624153041684,10527.001082944773,SP
2025-06-01,5446.445774940703,2048.5764411204004,8844.315108761006,SP
2025-06-08,4086.3442586226206,688.4749248023181,7484.213592442923,SP
2025-06-15,3743.3740307770595,345.504696956757,7141.2433645973615,SP
2025-06-22,2797.775307607575,0.0,6195.644641427878,SP
2025-06-29,2340.6877894454747,0.0,5738.557123265777,SP
2025-07-06,1598.5569654848255,0.0,4996.426299305128,SP
2025-07-13,1388.557685686672,0.0,4786.427019506975,SP
2025-07-20,1256.384283290258,0.0,4654.25361711056,SP
2025-07-27,1175.9732826671864,0.0,4573.842616487489,SP
2025-08-03,1064.8880547650494,0.0,4462.757388585352,SP
2025-08-10,1011.8466920910412,0.0,4409.716025911343,SP
2025-08-17,925.4631714676568,0.0,4323.332505287959,SP
2025-08-24,929.4111949449308,0.0,4327.280528765234,SP
2025-08-31,875.7456884189666,0.0,4273.615022239269,SP
2025-09-07,924.4519751145564,0.0,4322.321308934859,SP
2025-09-14,1155.8356597573331,0.0,4553.704993577636,SP
2025-09-21,1187.7845327720704,0.0,4585.653866592373,SP
2025-09-28,1105.9116966381312,0.0,4503.781030458434,SP
