date,pred,lower,upper,adm_1
2024-10-06,41.20253174,0,165.382622,MA
2024-10-13,36.61680906,0,160.7968993,MA
2024-10-20,38.42588153,0,162.6059717,MA
2024-10-27,30.96490736,0,155.1449976,MA
2024-11-03,39.08977786,0,163.2698681,MA
2024-11-10,35.59582898,0,159.7759192,MA
2024-11-17,41.59071318,0,165.7708034,MA
2024-11-24,41.42835575,0,165.608446,MA
2024-12-01,43.73773612,0,167.9178263,MA
2024-12-08,52.46762294,0,176.6477132,MA
2024-12-15,45.56021954,0,169.7403097,MA
2024-12-22,40.89763863,0,165.0777288,MA
2024-12-29,45.99498345,0,170.1750737,MA
2025-01-05,81.77948544,0,205.9595757,MA
2025-01-12,127.5383893,3.358299091,251.7184795,MA
2025-01-19,165.5541337,41.37404348,289.7342239,MA
2025-01-26,202.6759872,78.49589696,326.8560774,MA
2025-02-02,223.0999049,98.91981469,347.2799951,MA
2025-02-09,283.9769265,159.7968363,408.1570167,MA
2025-02-16,335.2138272,211.033737,459.3939175,MA
2025-02-23,339.485245,215.3051548,463.6653352,MA
2025-03-02,389.1597882,264.979698,513.3398784,MA
2025-03-09,392.6678066,268.4877164,516.8478968,MA
2025-03-16,389.1041483,264.9240581,513.2842385,MA
2025-03-23,367.7869148,243.6068246,491.967005,MA
2025-03-30,365.8531871,241.6730969,490.0332773,MA
2025-04-06,325.8545454,201.6744552,450.0346356,MA
2025-04-13,318.6495378,194.4694475,442.829628,MA
2025-04-20,347.0809773,222.9008871,471.2610675,MA
2025-04-27,313.8906098,189.7105196,438.0707,MA
2025-05-04,235.9152516,111.7351613,360.0953418,MA
2025-05-11,210.4952849,86.31519468,334.6753751,MA
2025-05-18,214.0844092,89.90431903,338.2644995,MA
2025-05-25,172.9601672,48.78007694,297.1402574,MA
2025-06-01,153.8583963,29.67830613,278.0384866,MA
2025-06-08,147.4485605,23.26847024,271.6286507,MA
2025-06-15,128.5885076,4.408417423,252.7685979,MA
2025-06-22,114.671086,0,238.8511762,MA
2025-06-29,92.26038459,0,216.4404748,MA
2025-07-06,91.89301054,0,216.0731008,MA
2025-07-13,90.63170507,0,214.8117953,MA
2025-07-20,78.42594032,0,202.6060305,MA
2025-07-27,69.99529286,0,194.1753831,MA
2025-08-03,73.18370706,0,197.3637973,MA
2025-08-10,81.17537856,0,205.3554688,MA
2025-08-17,72.2624607,0,196.4425509,MA
2025-08-24,71.59247888,0,195.7725691,MA
2025-08-31,45.53578528,0,169.7158755,MA
2025-09-07,47.6159851,0,171.7960753,MA
2025-09-14,42.7089368,0,166.889027,MA
2025-09-21,39.83609437,0,164.0161846,MA
2025-09-28,26.48132604,0,150.6614163,MA
